,topic_id,filename,header,section_text,Document,Question,Answer
0,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is een kaliumbeperkt dieet?,"Een kaliumbeperkt dieet is een dieet waarbij de inname van kalium in voedingsmiddelen wordt beperkt om de kaliumniveaus in het lichaam te reguleren. Dit dieet wordt vaak voorgeschreven aan mensen met nierproblemen, hoge bloeddruk of andere aandoeningen die de kaliumbalans in het lichaam verstoren."
1,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Welke voedingsmiddelen zijn hoog in kalium?,"Voedingsmiddelen die hoog zijn in kalium zijn onder andere fruit zoals bananen, sinaasappels en kiwi's, groenten zoals aardappelen, tomaten en spinazie en peulvruchten zoals bonen en erwten."
2,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Welke voedingsmiddelen zijn laag in kalium?,"Voedingsmiddelen die laag zijn in kalium zijn onder andere brood, beschuit, ontbijtkoek, cruesli en luxe broodjes zoals kadetjes of puntjes."
3,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is de aanbevolen hoeveelheid kalium per dag?,De aanbevolen hoeveelheid kalium per dag is ongeveer 3500-4500 mg.
4,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is een goede vervanger voor fruit in een kaliumbeperkt dieet?,"Een goede vervanger voor fruit in een kaliumbeperkt dieet is groente, zoals komkommer, paprika, wortels of bloemkool. Ook kan er gekozen worden voor fruit met minder kalium, zoals appels, peren of bessen."
5,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is het aanbevolen kaliumgehalte voor een broodmaaltijd op een kaliumbeperkt dieet?,"Het aanbevolen kaliumgehalte voor brood op een kaliumbeperkt dieet is: 60 mg per snee voor bruin, volkoren en wit brood, 110 mg per stuk voor luxe broodjes (kadetjes en puntjes), 20 mg per stuk voor beschuit, 30 mg per plak voor ontbijtkoek en 110 mg per snee voor donker roggebrood."
6,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is het kaliumgehalte van een fruitontbijt op een kaliumbeperkt dieet?,Het kaliumgehalte van een fruitontbijt op een kaliumbeperkt dieet is 200 mg per glas.
7,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is het aanbevolen kaliumgehalte voor een cruesli op een kaliumbeperkt dieet?,Het aanbevolen kaliumgehalte voor cruesli op een kaliumbeperkt dieet is 50 mg per eetlepel.
8,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is het verschil in kaliumgehalte tussen licht en donker roggebrood op een kaliumbeperkt dieet?,Het verschil in kaliumgehalte tussen licht en donker roggebrood op een kaliumbeperkt dieet is 50 mg per snee.
9,1,Kaliumbeperkt dieet,Broodmaaltijd Kalium (mg),"Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50","1: Kaliumbeperkt dieet: Broodmaaltijd Kalium (mg): Brood (bruin, volkoren, wit), per snee 60 Luxe broodje (kadetje, puntje), per stuk 110 Beschuit, per stuk 20 Ontbijtkoek, per plak 30 Roggebrood (donker), per snee 110 Roggebrood (licht), per snee 60 Fruitontbijt, per glas 200 Cruesli, per eetlepel 50",Wat is het aanbevolen kaliumgehalte voor een luxe broodje (kadetje of puntje) op een kaliumbeperkt dieet?,Het aanbevolen kaliumgehalte voor een luxe broodje (kadetje of puntje) op een kaliumbeperkt dieet is 110 mg per stuk.
