,topic_id,filename,header,section_text,Document,Question,Answer
0,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Wat zijn de mogelijke complicaties na een totale maagresectie?,Mogelijke complicaties na een totale maagresectie zijn onder andere het vormen van een vezelbol in de darm door het vlies van citrusvruchten.
1,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Kan het eten van citrusfruit na een totale maagresectie leiden tot verstopping of afsluiting in de darm?,"Ja, in uitzonderlijke gevallen kan het eten van citrusfruit na een totale maagresectie leiden tot verstopping of afsluiting in de darm."
2,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Hoe kunnen problemen met citrusfruit na een totale maagresectie voorkomen worden?,"Om problemen met citrusfruit na een totale maagresectie te voorkomen, wordt aanbevolen om citrusfruit geperst en gezeefd te consumeren."
3,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Welke specifieke citrusvruchten kunnen leiden tot het vormen van een vezelbol in de darm?,"Citrusvruchten zoals sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo en pompelmoes kunnen leiden tot het vormen van een vezelbol in de darm na een totale maagresectie."
4,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Wat is een vezelbol en hoe kan deze ontstaan na een totale maagresectie?,Een vezelbol is een brok van vezelige vellen die zich kunnen vormen in de darm na een totale maagresectie. Dit kan ontstaan door het eten van grof vezelige vellen van citrusvruchten.
5,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Hoe kunnen grof vezelige vellen van citrusvruchten na een totale maagresectie een vezelbol (= bezoar) vormen?,Grof vezelige vellen van citrusvruchten kunnen na een totale maagresectie een vezelbol (= bezoar) vormen doordat ze niet goed verteerd kunnen worden en samenklonteren tot een verstopping in de darm.
6,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Waarom wordt aangeraden om citrusfruit bij voorkeur geperst en gezeefd te gebruiken na een totale maagresectie?,Het wordt aangeraden om citrusfruit bij voorkeur geperst en gezeefd te gebruiken na een totale maagresectie omdat grof vezelige vellen van citrusvruchten een vezelbol (= bezoar) kunnen vormen en zo een verstopping of afsluiting in de darm kunnen veroorzaken.
7,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Welke citrusvruchten kunnen een vezelbol (= bezoar) vormen na een totale maagresectie?,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen."
8,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Wat kan er gebeuren als grof vezelige vellen van citrusvruchten niet goed verteerd worden na een totale maagresectie?,"Als grof vezelige vellen van citrusvruchten niet goed verteerd worden na een totale maagresectie, kunnen ze samenklonteren en een vezelbol (= bezoar) vormen, wat kan leiden tot een verstopping of afsluiting in de darm."
9,1,Voedingsadviezen na totale maagresectie,Citrusfruit,"Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.","1: Voedingsadviezen na totale maagresectie: Citrusfruit: Na een totale maagresectie kunnen grof vezelige vellen zoals het vlies van citrusvruchten (sinaasappel, grapefruit, limoen, citroen, mandarijn, tangelo, pompelmoes) een vezelbol (= bezoar) vormen. In uitzonderlijke gevallen kan dit een verstopping/afsluiting in de darm geven. Gebruik daarom citrusfruit bij voorkeur geperst en gezeefd.",Waarom kan het drinken van natriumbicarbonaat gevaarlijk zijn als medicatie de oorzaak is van de verstopping na een totale maagresectie?,"Het wordt afgeraden om natriumbicarbonaat te drinken als medicatie de oorzaak is van de verstopping na een totale maagresectie, omdat dit de verstopping groter kan maken en zo de situatie kan verergeren."
