,topic_id,filename,header,section_text,Document,Question,Answer
0,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Hoe kan ik contact opnemen met ZGT voor vragen over het patiëntenportaal MijnZGT?,"U kunt contact opnemen met ZGT, polikliniek keel-neus-oorheelkunde, via het telefoonnummer 088 708 33 50 (tijdens kantooruren)."
1,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Welk telefoonnummer moet ik bellen voor vragen over het patiëntenportaal MijnZGT?,U kunt bellen naar 088 708 33 50 (tijdens kantooruren) voor vragen over het patiëntenportaal MijnZGT.
2,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Welke afdeling binnen ZGT kan mij helpen met vragen over het patiëntenportaal MijnZGT?,De polikliniek keel-neus-oorheelkunde van ZGT kan u helpen met vragen over het patiëntenportaal MijnZGT.
3,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Wat is het telefoonnummer van de polikliniek keel-neus-oorheelkunde van ZGT?,Het telefoonnummer van de polikliniek keel-neus-oorheelkunde van ZGT is 088 708 33 50 (tijdens kantooruren).
4,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Op welke tijden kan ik bellen naar de polikliniek keel-neus-oorheelkunde van ZGT?,"U kunt bellen naar de polikliniek keel-neus-oorheelkunde van ZGT tijdens kantooruren, op het telefoonnummer 088 708 33 50."
5,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Wat is het telefoonnummer van de afdeling KNO van ZGT?,Het telefoonnummer van de afdeling KNO van ZGT is 088 708 33 50.
6,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Bij wie kan ik terecht voor vragen over het gebruik van het patiëntenportaal MijnZGT?,"U kunt voor vragen over het gebruik van het patiëntenportaal MijnZGT contact opnemen met ZGT, polikliniek keel-neus-oorheelkunde, op telefoonnummer 088 708 33 50 tijdens kantooruren."
7,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Wat is het algemene telefoonnummer van ZGT?,Het algemene telefoonnummer van ZGT is 088 708 78 00.
8,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Welke afdeling van ZGT houdt zich bezig met keel-neus-oorheelkunde?,De afdeling keel-neus-oorheelkunde van ZGT is verantwoordelijk voor alle zaken op dit gebied.
9,0.0,Patiëntenportaal KNO,Contact,"Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)","0.0: Patiëntenportaal KNO: Contact: Heeft u vragen over het gebruiken van het patiëntenportaal MijnZGT? Neem dan contact op met ZGT, polikliniek keel-neus- oorheelkunde, telefoonnummer 088 708 33 50 (tijdens kantooruren)",Op welke tijden kan ik contact opnemen met de polikliniek keel-neus-oorheelkunde van ZGT?,"U kunt tijdens kantooruren, op werkdagen, contact opnemen met de polikliniek keel-neus-oorheelkunde van ZGT op telefoonnummer 088 708 33 50."
10,0.0,Koemelkallergietest diagnose,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,0.0: Koemelkallergietest diagnose: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,Welke afdeling moet ik bellen als ik de koemelkallergietest moet annuleren?,U kunt bellen naar de polikliniek kindergeneeskunde op telefoonnummer 088 708 44 50.
11,0.0,Koemelkallergietest diagnose,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,0.0: Koemelkallergietest diagnose: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,Wat is het telefoonnummer van de polikliniek kindergeneeskunde voor de koemelkallergietest diagnose?,Het telefoonnummer is 088 708 31 20.
12,0.0,Koemelkallergietest diagnose,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,0.0: Koemelkallergietest diagnose: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,Wat moet ik doen als ik de testdag moet annuleren?,U wordt verzocht te bellen naar 088 708 44 50.
13,0.0,Koemelkallergietest diagnose,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,0.0: Koemelkallergietest diagnose: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,Moet ik specifieke termen en benamingen gebruiken bij het genereren van vragen?,"Ja, het is belangrijk om specifieke termen en benamingen uit het document te gebruiken voor duidelijkheid en nauwkeurigheid."
14,0.0,Koemelkallergietest diagnose,Polikliniek kindergeneeskunde,Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,0.0: Koemelkallergietest diagnose: Polikliniek kindergeneeskunde: Telefoonnummer 088 708 31 20 Indien u de testdag moet annuleren wordt u verzocht te bellen naar 088 708 44 50,Moet elke vraag direct gerelateerd zijn aan de verstrekte documentinformatie?,"Ja, zorg ervoor dat elke vraag direct verband houdt met de informatie in het document om verwarring te voorkomen."
